TIME_PERIOD,REF_AREA,OBS_VALUE
2016-Q1,GB,190459.0
2016-Q2,GB,191561.0
2016-Q3,GB,199691.0
2016-Q4,GB,201873.0
2017-Q1,GB,208836.0
2017-Q2,GB,211166.0
2017-Q3,GB,214265.0
2017-Q4,GB,212835.0
2018-Q1,GB,211277.0
2018-Q2,GB,221103.0
2018-Q3,GB,224482.0
2018-Q4,GB,225384.0
2019-Q1,GB,226415.0
2019-Q2,GB,223347.0
2019-Q3,GB,227329.0
2019-Q4,GB,222951.0
2020-Q1,GB,229224.0
2020-Q2,GB,221193.0
2020-Q3,GB,218554.0
2000-Q1,GR,3631.0
2000-Q2,GR,4011.0
2000-Q3,GR,4153.0
2000-Q4,GR,5105.0
2001-Q1,GR,5197.0
2001-Q2,GR,5525.0
2001-Q3,GR,5677.0
2001-Q4,GR,6134.0
2002-Q1,GR,6223.0
2002-Q2,GR,6710.0
2002-Q3,GR,6748.5
2002-Q4,GR,6802.7
2003-Q1,GR,6594.65
2003-Q2,GR,7264.5
2003-Q3,GR,7827.2
2003-Q4,GR,8457.16
2004-Q1,GR,9188.08
2004-Q2,GR,9992.09
2004-Q3,GR,10840.15
2004-Q4,GR,11728.72
2005-Q1,GR,12306.74
2005-Q2,GR,12995.49
2005-Q3,GR,13646.11
2005-Q4,GR,14318.9
2006-Q1,GR,14445.12
2006-Q2,GR,14935.75
2006-Q3,GR,15427.28
2006-Q4,GR,15939.32
2007-Q1,GR,16465.19
2007-Q2,GR,17025.91
2007-Q3,GR,17956.33
2007-Q4,GR,18555.73
2008-Q1,GR,19260.8
2008-Q2,GR,19810.45
2008-Q3,GR,20625.72
2008-Q4,GR,20737.53
2009-Q1,GR,20548.82
2009-Q2,GR,20079.03
2009-Q3,GR,19942.13
2009-Q4,GR,19643.33
2010-Q1,GR,19316.39
2010-Q2,GR,23629.78
2010-Q3,GR,24447.91
2010-Q4,GR,24244.27
2011-Q1,GR,23849.39
2011-Q2,GR,22837.77
2011-Q3,GR,22220.3
2011-Q4,GR,21537.6
2012-Q1,GR,20930.93
2012-Q2,GR,20584.11
2012-Q3,GR,19766.59
